I0731 07:36:21.889498       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:21.889571       1 session.go:577] Close Session 17097b4f-2e74-4de8-80db-a678e03963ef
I0731 07:36:22.890944       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:22.890987       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:22.891009       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:22.891032       1 session.go:279] Open Session d4ee6311-79d0-4fcb-896e-857761c4d0c0 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:22.891483       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:22.891504       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:22.891575       1 session.go:577] Close Session d4ee6311-79d0-4fcb-896e-857761c4d0c0
I0731 07:36:23.892838       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:23.892882       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:23.892904       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:23.892929       1 session.go:279] Open Session b4cc4e17-7bf8-4025-84ce-90812213b0c3 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:23.893402       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:23.893423       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:23.893496       1 session.go:577] Close Session b4cc4e17-7bf8-4025-84ce-90812213b0c3
I0731 07:36:24.894409       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:24.894466       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:24.894490       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:24.894517       1 session.go:279] Open Session 4311485b-e258-4bf0-8c47-c802e1407d96 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:24.895055       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:24.895083       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:24.895164       1 session.go:577] Close Session 4311485b-e258-4bf0-8c47-c802e1407d96
I0731 07:36:25.895964       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:25.896018       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:25.896054       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:25.896078       1 session.go:279] Open Session a3df9bf8-2fba-4432-8312-a6744a2ef509 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:25.896514       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:25.896536       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:25.896614       1 session.go:577] Close Session a3df9bf8-2fba-4432-8312-a6744a2ef509
I0731 07:36:26.897176       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:26.897225       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:26.897249       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:26.897273       1 session.go:279] Open Session 854c3005-7469-46bc-86c7-f0fb9f418e09 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:26.897864       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:26.897888       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:26.897976       1 session.go:577] Close Session 854c3005-7469-46bc-86c7-f0fb9f418e09
I0731 07:36:27.898599       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:27.898648       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:27.898674       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:27.898699       1 session.go:279] Open Session b1cc6553-ade6-49e2-93d0-1fb235257a96 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:27.899246       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:27.899271       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:27.899355       1 session.go:577] Close Session b1cc6553-ade6-49e2-93d0-1fb235257a96
I0731 07:36:28.900662       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:28.900708       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:28.900732       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:28.900755       1 session.go:279] Open Session 0d210676-dcd4-45a3-a008-eacde1f7d07f with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:28.901206       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:28.901229       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:28.901305       1 session.go:577] Close Session 0d210676-dcd4-45a3-a008-eacde1f7d07f
I0731 07:36:29.902208       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:29.902257       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:29.902280       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:29.902304       1 session.go:279] Open Session bc8fc226-022f-48ab-857c-40bf7bfe7e8e with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:29.902796       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:29.902818       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:29.902894       1 session.go:577] Close Session bc8fc226-022f-48ab-857c-40bf7bfe7e8e
I0731 07:36:30.903603       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:30.903645       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:30.903667       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:30.903692       1 session.go:279] Open Session cfc7b928-5a5c-4830-88c0-e2bf341a5ca7 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:30.904134       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:30.904155       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:30.904229       1 session.go:577] Close Session cfc7b928-5a5c-4830-88c0-e2bf341a5ca7
I0731 07:36:31.904812       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:31.904861       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:31.904884       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:31.904909       1 session.go:279] Open Session 2c861011-9fd6-49ab-bda4-307f7ca1ad04 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:31.905339       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:31.905362       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:31.905433       1 session.go:577] Close Session 2c861011-9fd6-49ab-bda4-307f7ca1ad04
I0731 07:36:32.905779       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:32.905817       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:32.905839       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:32.905862       1 session.go:279] Open Session dc79e920-01db-469e-821e-e45913721f4e with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:32.906278       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:32.906299       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:32.906365       1 session.go:577] Close Session dc79e920-01db-469e-821e-e45913721f4e
I0731 07:36:33.906874       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:33.906921       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:33.906943       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:33.906967       1 session.go:279] Open Session dcece3fe-e507-45b5-b213-47ad0b0a2786 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:33.907397       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:33.907419       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:33.907493       1 session.go:577] Close Session dcece3fe-e507-45b5-b213-47ad0b0a2786
I0731 07:36:34.908837       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:34.908880       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:34.908904       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:34.908929       1 session.go:279] Open Session fe999147-dc1c-4153-8034-6ae7d0fd5020 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:34.909399       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:34.909424       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:34.909498       1 session.go:577] Close Session fe999147-dc1c-4153-8034-6ae7d0fd5020
I0731 07:36:35.910308       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:35.910355       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:35.910380       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:35.910404       1 session.go:279] Open Session eee94fd5-d26b-44e0-a4d6-98b2cfe5976a with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:35.910847       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:35.910871       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:35.910938       1 session.go:577] Close Session eee94fd5-d26b-44e0-a4d6-98b2cfe5976a
I0731 07:36:36.911749       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:36.911798       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:36.911821       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:36.911846       1 session.go:279] Open Session 6a2054c2-b893-48e8-8809-ba0635e481dd with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:36.912391       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:36.912414       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:36.912495       1 session.go:577] Close Session 6a2054c2-b893-48e8-8809-ba0635e481dd
I0731 07:36:37.913461       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:37.913507       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:37.913531       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:37.913560       1 session.go:279] Open Session 8993db2d-d167-4df0-97ac-2de6264e7b85 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:37.913998       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:37.914019       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:37.914091       1 session.go:577] Close Session 8993db2d-d167-4df0-97ac-2de6264e7b85
I0731 07:36:38.915457       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:38.915506       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:38.915530       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:38.915554       1 session.go:279] Open Session 9fdd6bf2-88fd-4fd8-b857-9d2a9f090734 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:38.916066       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:38.916088       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:38.916167       1 session.go:577] Close Session 9fdd6bf2-88fd-4fd8-b857-9d2a9f090734
I0731 07:36:39.917470       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:39.917522       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:39.917548       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:39.917573       1 session.go:279] Open Session 83acfe26-ceb0-4385-a0f5-4b2d643887d0 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:39.918026       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:39.918049       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:39.918130       1 session.go:577] Close Session 83acfe26-ceb0-4385-a0f5-4b2d643887d0
I0731 07:36:40.919018       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:40.919070       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:40.919093       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:40.919116       1 session.go:279] Open Session 46d5ea59-84a1-46a5-bf1f-4f73be08acdf with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:40.919575       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:40.919598       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:40.919675       1 session.go:577] Close Session 46d5ea59-84a1-46a5-bf1f-4f73be08acdf
I0731 07:36:41.920213       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:41.920265       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:41.920287       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:41.920312       1 session.go:279] Open Session 1f85604c-20ff-4ff2-8ad2-ba3738b63d12 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:41.920772       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:41.920795       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:41.920873       1 session.go:577] Close Session 1f85604c-20ff-4ff2-8ad2-ba3738b63d12
I0731 07:36:42.922126       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:42.922167       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:42.922187       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:42.922211       1 session.go:279] Open Session 3bac49f1-34de-480d-b115-a590250dc602 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:42.922621       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:42.922642       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:42.922715       1 session.go:577] Close Session 3bac49f1-34de-480d-b115-a590250dc602
I0731 07:36:43.924105       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:43.924149       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:43.924173       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:43.924196       1 session.go:279] Open Session 81eff204-11b7-41d3-b9dc-c1badcd3b36d with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:43.924640       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:43.924662       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:43.924733       1 session.go:577] Close Session 81eff204-11b7-41d3-b9dc-c1badcd3b36d
I0731 07:36:44.925668       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:44.925707       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:44.925728       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:44.925753       1 session.go:279] Open Session 098b8c70-18d8-4a12-bc3e-02b7cefd7025 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:44.926150       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:44.926171       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:44.926241       1 session.go:577] Close Session 098b8c70-18d8-4a12-bc3e-02b7cefd7025
I0731 07:36:45.927021       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:45.927065       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:45.927088       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:45.927111       1 session.go:279] Open Session b0ae6c00-fa5c-491d-8fcd-5e6e33564e86 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:45.928278       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:45.928308       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:45.928411       1 session.go:577] Close Session b0ae6c00-fa5c-491d-8fcd-5e6e33564e86
I0731 07:36:46.487746       1 cache.go:1771] The metrics type is not set in the volcano scheduler configmap file. As a result, the CPU and memory load information of the node is not collected.
I0731 07:36:46.930041       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:46.930101       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:46.930130       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:46.930153       1 session.go:279] Open Session bd50cb42-3594-4d86-bc15-51ca256c29a7 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:46.930692       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:46.930731       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:46.930822       1 session.go:577] Close Session bd50cb42-3594-4d86-bc15-51ca256c29a7
I0731 07:36:47.931691       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:47.931739       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:47.931761       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:47.931784       1 session.go:279] Open Session 39924c86-641e-4742-856c-402724ad6e00 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:47.932219       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:47.932242       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:47.932316       1 session.go:577] Close Session 39924c86-641e-4742-856c-402724ad6e00
I0731 07:36:48.932826       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:48.932868       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:48.932890       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:48.932917       1 session.go:279] Open Session c38af748-7da1-4c2f-8fbd-e87214171566 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:48.933349       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:48.933372       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:48.933444       1 session.go:577] Close Session c38af748-7da1-4c2f-8fbd-e87214171566
I0731 07:36:49.933786       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:49.933817       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:49.933832       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:49.933846       1 session.go:279] Open Session aaa6c2f9-f901-4a9a-b79e-ac08a459f439 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:49.934152       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:49.934169       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:49.934224       1 session.go:577] Close Session aaa6c2f9-f901-4a9a-b79e-ac08a459f439
I0731 07:36:50.934862       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:50.934895       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:50.934914       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:50.934935       1 session.go:279] Open Session 3e1a82d8-7b35-4341-9138-046566ec92ef with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:50.935346       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:50.935366       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:50.935436       1 session.go:577] Close Session 3e1a82d8-7b35-4341-9138-046566ec92ef
I0731 07:36:51.936773       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:51.936816       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:51.936838       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:51.936866       1 session.go:279] Open Session 1c05b759-a746-43b6-ab5b-f359d1c8a93e with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:51.937316       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:51.937338       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:51.937409       1 session.go:577] Close Session 1c05b759-a746-43b6-ab5b-f359d1c8a93e
I0731 07:36:52.938691       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:52.938746       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:52.938775       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:52.938800       1 session.go:279] Open Session a6823d8e-8b64-4d4d-87c8-a2018cfd506d with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:52.939246       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:52.939269       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:52.939342       1 session.go:577] Close Session a6823d8e-8b64-4d4d-87c8-a2018cfd506d
I0731 07:36:53.940303       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:53.940343       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:53.940362       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:53.940388       1 session.go:279] Open Session 3c1f8103-14d6-464a-af87-7f08cd0b4581 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:53.940925       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:53.940947       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:53.941012       1 session.go:577] Close Session 3c1f8103-14d6-464a-af87-7f08cd0b4581
I0731 07:36:54.941800       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:54.941832       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:54.941853       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:54.941875       1 session.go:279] Open Session c9ff04a2-7f72-4265-9910-f07b9d0b6911 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:54.942257       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:54.942278       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:54.942344       1 session.go:577] Close Session c9ff04a2-7f72-4265-9910-f07b9d0b6911
I0731 07:36:55.943003       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:55.943031       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:55.943050       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:55.943072       1 session.go:279] Open Session 1c36f2e6-27b4-48b8-8552-5bdc285e8221 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:55.943460       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:55.943480       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:55.943537       1 session.go:577] Close Session 1c36f2e6-27b4-48b8-8552-5bdc285e8221
I0731 07:36:56.944974       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:56.945025       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:56.945050       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:56.945073       1 session.go:279] Open Session 5f2131d3-25fb-4f15-93c6-439e68716de8 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
I0731 07:36:56.945520       1 enqueue.go:79] Try to enqueue PodGroup to 0 Queues
I0731 07:36:56.945541       1 allocate.go:138] Try to allocate resource to 0 Queues
I0731 07:36:56.945612       1 session.go:577] Close Session 5f2131d3-25fb-4f15-93c6-439e68716de8
I0731 07:36:57.947075       1 cache.go:1581] "SnapShot for scheduling" jobNum=0 QueueNum=2 NodeNum=1
I0731 07:36:57.947125       1 session.go:1036] Start adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:57.947150       1 session.go:1079] Finish adjusting jobs' network topology spec according to hyperNodeTierNameMap map[]
I0731 07:36:57.947183       1 session.go:279] Open Session 836a4823-6e97-4891-8c46-6f242d33fe95 with <0> Job and <2> Queues. HyperNodesReadyToSchedule: true
